6865,608,5532
4146,1581,3554
6335,402,6479
4092,3085,1762
894,9905,9254
5687,8150,5932
2380,6196,1311
5045,1979,5553
3959,979,9531
275,9082,8982
7123,703,3388
1896,5819,5876
7749,3528,8884
4867,9389,5428
243,9501,9114
6570,6544,8099
8540,257,8066
7022,7234,9980
8929,6978,4053
3709,7787,7748
1112,1585,540
3053,1625,3052
6853,2620,9686
5160,1270,4189
9264,5247,3358
7553,1243,6712
9338,2513,5109
5940,671,2877
3864,2513,5430
8116,2425,2850
7372,1190,4128
372,6014,82
4295,2225,7326
5976,2836,7031
5234,6074,7957
3530,5230,6747
4927,290,9537
6026,3861,8990
9263,8177,8494
7736,4187,6641
7880,4973,2532
7141,5382,7753
4932,5684,5150
1738,6668,3224
6881,1679,2616
9194,9722,131
5005,8452,605
1903,9281,408
8841,6696,8721
6482,3041,1238
5449,5379,5322
9655,7563,7044
6166,4909,4222
1036,81,5155
3839,2824,4841
9247,4560,3184
794,3776,8995
7395,8648,2064
5391,1587,3586
8564,8101,2497
3822,5255,6059
1402,778,3455
3808,9476,4993
7253,5879,121
8305,1643,2797
1660,5358,4573
7672,9625,9840
2514,2770,9310
6401,2863,2324
5652,4194,6108
461,9814,6309
3031,9687,5225
9405,2092,5965
6305,7915,910
1970,79,2705
4565,9900,1756
6114,4076,8291
3892,5372,5496
1359,5451,6877
6476,4312,943
3390,860,3218
9664,6922,8049
9725,6217,1721
8419,8310,5386
8010,5256,6043
5960,8384,3839
5542,4148,5331
9316,8039,3685
497,7581,9053
8699,8727,4519
7381,4226,6212
8777,3205,2988
9314,6084,131
8405,6862,4282
1305,1795,5243
2159,3802,301
8713,1156,2624
8982,1965,4946
5319,5171,3280
7417,2203,1923
3527,4862,9183
4313,6689,1492
103,1642,8464
4288,3255,38
8652,9278,1371
9915,6572,2368
201,4958,959
8190,8952,8455
7211,2274,9174
135,9318,9434
1642,2551,4074
1449,4116,9765
5069,3475,6736
8305,5749,4462
2365,2474,9783
9846,2110,1115
4264,2912,6604
4227,2944,5488
9718,2457,8225
1524,8012,748
7488,2840,3485
1539,5676,7256
4661,2681,9270
1140,8806,2006
3482,5220,3325
4980,4505,1236
68,7386,2309
8408,7861,3742
5447,5155,8520
5976,5325,786
8249,1010,1149
9633,6018,2874
4120,3199,4985
1171,3638,7853
3951,2643,921
1883,9889,8060
5879,4935,579
567,3201,2306
552,6072,1628
7748,1974,9202
1410,7195,554
6903,7119,5580
9877,5609,4211
5090,268,3597
8707,2261,1033
3275,1406,5254
7071,3500,6157
7075,7071,2425
8198,5278,4676
4526,3279,2950
4751,6155,8080
188,8955,2929
9017,230,777
2608,1739,1923
8008,3657,7962
7924,2261,6798
3916,2439,3521
6167,2804,942
7213,1117,7178
9226,7279,1221
4863,7704,9270
4945,9668,8080
4023,2246,7023
9597,9857,9963
619,7608,5032
8028,9134,8413
3401,2849,4676
4682,4426,6340
6279,5087,1447
1738,7356,2750
8457,2275,3613
1648,9640,7335
7215,8070,1660
748,9060,4622
5481,2036,5337
5400,8951,1903
9275,7238,5451
4490,2388,8831
6659,7829,5106
8748,4836,7859
8075,9007,8514
785,8487,9722
7524,8063,3878
1445,1353,9053
245,5866,6196
2280,6691,4417
8266,3854,4046
811,6837,6182
7545,5306,5522
4461,1058,727
6977,2832,2594
9329,5043,6652
2735,2358,3613
4560,7827,1434
2972,7649,9467
7194,7302,267
401,6978,2880
6925,2183,8669
6013,4006,3501
2945,4824,9118
3000,3437,3079
3962,2413,4929
7634,5544,8859
5015,9948,5051
7661,5946,9027
9661,977,2165
9356,3119,6852
3126,829,3946
4163,2125,5364
4722,3482,4377
5317,1150,9754
5771,7414,5647
7522,49,6321
1193,3934,7154
4316,3812,6687
6501,5456,3534
6356,792,3041
9629,9378,4125
6485,3402,4673
9121,1476,5988
5342,5318,5380
5250,5944,2230
4701,8622,2428
9378,3843,353
5960,1130,2276
2947,5101,7732
4343,2263,2570
5477,5669,147
3410,8518,6061
8437,3898,7488
3204,6790,1956
3321,8700,5183
2558,4416,339
1419,2709,721
855,6479,1657
261,168,7504
1037,9251,5180
374,8243,8679
8369,8083,4445
3922,1647,3168
8292,99,5799
5216,5843,9087
1249,6820,5871
5522,5617,3603
7338,1952,343
8235,1262,3260
3587,1715,602
1913,4806,2852
3863,9473,4118
4717,3346,5719
8728,6179,3397
3830,183,2424
6767,2899,2817
7393,5693,147
4727,6622,174
1555,2836,4848
3398,298,88
3181,3534,3995
3746,745,9910
8611,2934,240
7239,8226,8988
7287,469,2560
7709,6094,5132
1470,2148,2685
6300,3876,4597
9964,4277,2934
815,9246,7735
8974,595,7892
5689,6368,5536
4390,4898,8142
8983,8108,3413
2764,3658,9325
6231,4279,5739
1952,1903,4232
162,446,209
6301,4653,5998
6171,9892,6090
4792,8309,3759
1798,1318,7947
7308,5684,5475
1044,7103,6224
7762,3935,382
1577,9396,238
4097,4405,4287
1073,5710,2471
1738,2195,4609
8831,4451,8622
6931,3125,3341
5415,8602,1854
2217,3313,7665
2832,3206,7703
2048,9995,2847
7075,9301,3756
8948,3732,6261
5261,702,9731
585,8601,9876
5066,8457,241
4480,128,1818
9650,5524,9238
1424,3560,2792
7194,7820,6022
5276,1331,4444
8498,1306,516
9176,3738,9799
3931,9332,3274
6959,9602,7004
4829,5934,9213
6476,4568,3139
2629,1887,4588
4787,2346,4429
1907,192,4511
8250,8488,5877
4315,4268,3760
2052,9747,4691
6335,2216,6864
4971,714,9864
9142,5009,4311
7237,388,2997
2596,3612,4062
7204,5145,7994
116,6600,5865
8986,4584,3240
8907,6376,318
6945,9747,3236
5547,7837,3818
3555,6445,3717
3293,5345,2280
7545,1316,6236
1262,4247,669
8757,4535,7190
4738,5165,5981
9848,4550,644
7177,1152,6738
1156,5260,2180
1618,4131,3146
2256,6668,30
4229,9173,7132
1349,9293,7663
881,9918,4726
6913,3527,6565
2736,6556,7913
9601,4613,8140
7625,4798,8756
8137,9631,5537
1281,2885,5083
5102,3426,2454
5294,2276,6792
7315,7971,1605
6779,9366,6901
9314,8533,1877
1541,8783,6257
2528,8285,4402
2888,855,9002
4265,9622,9471
2747,5920,2030
7868,4730,3340
8519,9687,2017
814,7023,6676
9849,8518,6528
2518,7786,6596
6292,3259,3861
2533,8614,7573
7769,1823,5826
8546,3408,4290
5857,6501,2033
932,8786,4908
4919,8048,8100
1920,1561,3144
6273,9819,7677
2623,9968,5986
841,5502,3032
7519,4866,5081
9115,2914,4511
3633,5704,9678
2228,2039,7836
4456,8617,9114
1113,6523,7187
2189,1132,9899
5336,8296,7193
2735,7616,8724
6099,6704,8256
433,360,3268
861,9456,2951
5100,8891,8321
8316,2527,1927
308,1101,8302
6066,2993,2701
2586,8064,8286
1853,3244,5020
7614,1725,4183
2734,6712,8255
7277,7772,1038
5395,5462,6837
7531,8150,5238
3603,4218,1610
712,656,1476
2719,3781,5257
9997,924,2393
4483,7543,7676
8062,4831,1917
89,6460,6455
2028,29,1663
8989,5466,7926
5977,8852,1797
9816,7528,3978
1333,6577,3085
3134,2439,11
5430,5334,829
9143,3594,5280
584,249,277
1725,9215,3548
7195,1289,4323
9746,4780,1418
7243,8121,6405
8951,284,3385
980,3747,460
5116,5097,1268
869,7200,3002
8253,3316,7054
566,6766,713
1973,5848,6443
4473,9243,9063
753,2529,1134
2642,4629,4547
3,9406,1086
8802,1645,7185
5355,3167,451
9933,90,8932
9835,1639,1286
4008,8655,7496
7914,3895,6453
6726,6010,9946
179,7556,97
5685,1193,9662
3387,457,1447
904,5262,9857
5370,8316,3289
9845,7471,5716
5624,8615,7920
7209,2035,9560
1223,6294,7168
474,6850,5063
3554,8345,8078
5027,8060,3688
4263,6476,5175
3147,8586,4649
8075,9972,956
4144,8987,8136
215,1113,8359
7744,6322,5105
1688,6959,2983
9220,9158,1458
6027,3941,4198
8223,9501,6601
2539,9209,7866
9256,259,3526
3202,8418,9318
6918,5212,6043
3083,4531,7139
7303,6493,1937
5742,2343,8051
1358,9913,4479
8436,4088,4299
2047,9325,4077
4549,4523,5715
1966,9101,9838
7374,4202,7276
3665,675,7786
2524,10000,8960
5263,1064,2649
3417,770,3133
2826,9562,1690
9876,2703,1742
888,330,3784
167,814,8850
5159,341,4961
1710,2716,76
3433,4534,4935
9105,7772,3505
2308,4192,6056
7208,5916,8492
6353,7289,3754
9867,7119,214
5616,7879,4780
3973,1167,8699
3230,8392,5799
6869,6605,5868
7183,5212,8536
5920,8911,434
2244,7393,9661
5966,9009,1288
8935,9908,1793
2787,8726,5828
2342,790,8825
9053,7663,6847
9800,2441,8483
5208,1964,3892
8314,1078,939
660,7239,9916
3522,608,9527
5908,1919,6057
6972,5709,8891
2709,1007,2353
9535,3643,6200
4801,3265,4148
7226,5650,5827
4128,7100,8063
9901,2657,962
9348,7770,6858
5245,8932,5596
8512,3436,9519
6055,7319,8585
6900,6840,8113
4886,4049,3587
7317,6670,3683
2434,521,6140
2432,4540,3132
3463,8592,663
7349,1403,6879
6681,1634,5264
7323,2893,1828
4664,7602,3839
5138,9720,6414
4462,2589,9084
8536,3533,6619
5931,8999,2006
2036,1644,7579
8869,6353,8347
2451,3993,5911
4603,4440,5903
9898,7660,9779
6848,5865,3788
5321,8547,3131
8828,5354,9495
9824,6817,1663
3306,7103,2903
8410,7980,6414
1037,2721,5203
9497,5249,1304
4851,4489,1246
1078,2172,2604
404,9183,7813
6182,2042,94
2967,6467,1933
4695,9411,9781
35,953,7756
5284,8010,2658
9371,4797,8351
1251,4520,2423
938,5513,5153
5637,3402,2488
3499,4607,7115
1616,8278,9881
1853,5857,7789
3246,7209,5712
5926,2514,5605
8199,836,8054
6778,7215,3447
630,6144,6305
8654,2729,9002
6580,2766,1517
3209,3792,9381
4242,4693,8378
4569,3145,8079
5539,5617,8903
9488,1696,993
9087,7703,7025
8474,4008,7534
4645,6102,6933
3863,2046,7573
2026,556,2450
4619,9505,1780
1300,9104,9335
3366,1912,837
2545,6860,5157
8594,6503,8094
8981,9305,8592
9543,8239,8903
3319,7158,8121
2315,5632,1338
3199,435,1826
1485,5818,3553
7377,8186,5447
8569,3083,9559
2282,9075,724
8693,6915,7626
3303,5190,8976
125,6325,238
6030,8767,5224
623,3770,1468
9603,7755,3861
3316,3201,6842
8800,1730,8468
511,7010,8445
6071,377,6178
3082,9087,3438
8226,4643,2128
9605,9501,3197
2948,4519,5772
8852,4041,1059
7424,7638,5394
6843,6722,4259
3601,5014,2772
5344,6697,3771
5891,9766,9234
361,2155,41
3790,9552,6805
6742,6848,9803
2821,4246,5585
523,2676,9093
9285,6831,6664
1217,6797,3227
8819,94,9892
2579,7833,2639
5875,6651,718
4380,8,1487
2733,2019,6291
8474,1387,5820
8070,6943,2979
5358,7757,5351
681,5384,6753
9135,7554,3069
4498,3625,1816
5479,7478,4320
7402,4608,1046
1580,9940,3636
4545,6519,6238
8303,4247,5708
3122,6270,1064
5995,8747,7409
5861,560,3565
6450,8025,5545
6401,1669,9809
9499,4993,2333
2117,6084,2745
4101,9787,8249
4813,8682,8780
3968,9823,1985
7762,286,6911
5222,2242,5876
4503,5202,7718
4335,3833,3099
7709,6226,8628
1115,153,3182
1681,7188,5658
7411,4516,3298
3097,435,4179
7127,8021,2654
1160,8761,1672
5233,2344,6240
9530,7349,8111
8684,6294,660
7372,1561,3396
1779,3761,5656
6497,7914,5178
3242,1230,7005
4200,6650,3305
8455,2996,8596
1872,2975,1313
8589,1015,2107
260,8799,4240
4832,5634,7448
8233,2425,9106
8132,9061,8075
6166,6459,6829
3492,7026,9244
4529,2288,6409
1587,5581,5988
1580,1235,4136
5628,9502,3096
7942,4389,7539
9353,362,7848
2757,3187,507
5063,3334,1424
3328,3798,5707
2154,4830,5562
8001,3383,6702
7489,3732,8534
5675,9295,2139
6326,798,9485
7190,2333,8565
2487,7810,3290
4282,6375,4430
8668,1881,5485
4014,2404,2255
657,8187,7597
5967,4333,396
5584,5766,1193
8408,2709,9910
5127,5999,1119
8097,7706,1336
4017,3413,8962
4699,7685,540
1821,9044,2784
1701,3421,7255
7716,4829,2001
3548,5318,9843
2317,857,9989
2597,5973,5472
5510,3832,3469
7850,5740,3266
5463,8324,3501
9191,8616,4243
9252,7232,1311
2698,1851,7525
1294,1891,4026
4058,9194,5226
2466,768,4456
6657,3105,3569
704,1363,3388
6357,6538,8803
6959,6463,6967
577,4582,7090
8499,7671,4180
2850,2497,8306
496,7133,2756
9842,2430,7540
5613,9127,1015
3797,9998,4695
5675,9914,9280
7534,2474,9045
2597,1869,9546
2121,7351,4661
8075,247,1201
7963,4536,3838
312,3699,6344
166,6738,3442
3860,3337,4097
2973,1013,6833
7844,9619,1285
2381,7991,3819
9914,5772,7414
4882,973,6874
3856,980,1231
496,7494,3260
2733,2512,4250
3195,6750,7671
1532,9338,4279
2376,3870,3907
1406,1129,3072
6812,8697,743
8713,354,7717
7240,1313,3177
463,449,3241
3087,8160,155
7932,2952,7456
4612,6794,1708
3638,3433,3589
7987,2535,3710
5530,9981,4205
8173,3182,4529
7678,5065,7826
5720,863,4507
7397,3454,5985
6362,364,5864
4331,9077,6250
9553,5217,5062
5320,2312,9319
9976,1463,8926
2021,6308,9041
4225,9175,2781
5235,6565,5037
1833,9851,3627
6855,7943,5367
7692,703,5278
5430,1438,5606
7040,7127,5408
1201,6608,841
7424,8239,3902
3678,4881,6077
1544,573,1527
7823,1232,266
5933,8760,761
5455,9364,6273
7071,1904,688
123,5538,6732
2897,4586,7285
46,6557,1427
2041,8055,6685
5114,9432,9290
283,6403,4377
9122,4848,7640
1287,3489,3997
8813,6455,8784
9097,4789,6913
9103,3834,5147
5762,9899,833
2571,2733,8902
5454,8228,7446
5475,3058,3601
196,9142,2444
3859,4144,7639
2874,1321,2916
2560,1380,4198
8605,228,3252
9425,9829,2689
9574,4461,292
7243,6119,4519
3072,934,2213
3015,5499,9322
7789,4585,7868
7652,2222,7950
8656,5034,4075
8383,8493,1629
1094,7454,1341
8532,5192,5172
6013,4779,3165
974,264,8716
616,5003,3429
7883,397,1292
871,1509,6815
694,5011,8529
4136,1928,7612
7016,1895,3931
1516,6989,1298
3244,2203,7246
3974,2636,9487
3470,7010,8657
8281,6782,1950
2867,8529,1369
2114,1129,2455
7369,1720,7974
2035,8873,3014
4443,8244,5621
7436,7963,494
8499,3501,2250
7328,8369,9964
1431,4909,8832
6091,3147,5777
7219,2988,3344
303,990,3348
5541,3072,2875
1071,7323,3274
1504,9502,6787
6251,6514,4637
7983,3513,4483
6087,9140,5659
8972,206,1356
7723,7112,3527
1963,2633,2464
3223,7001,194
7227,5363,9126
8470,9147,1679
4173,4702,5981
251,9938,534
6063,9418,5694
4428,532,9757
6920,6442,676
3418,8253,1879
6728,5882,3887
1614,4409,1336
5867,9230,7849
7410,7525,7023
1345,7007,2229
1867,1865,6959
725,7053,4020
254,2694,1127
1782,6131,5367
6816,3505,132
877,4137,4634
6997,9020,8593
3279,8581,7462
628,9134,8752
4666,1966,3493
6598,6834,829
959,6562,3176
6464,5974,3779
222,5414,6640
717,6926,8080
4441,7072,8138
4576,3687,3161
2624,7604,5664
5797,608,2340
4113,1992,9304
1100,917,8317
1027,2253,7494
4891,8995,8162
2202,6426,9806
340,7524,8753
4518,5588,6048
4222,581,5339
9012,9259,3954
4917,1866,7725
9156,4269,2102
8166,421,9018
5370,9169,140
9892,3454,1476
7825,6518,7958
7578,4992,2414
8442,3251,3586
3791,9801,9664
8723,8533,9688
7613,9938,92
7304,6336,7477
42,942,2839
6535,6809,2392
3539,3696,47
4598,2131,7437
5375,8775,7673
3988,7224,3107
1606,6843,591
7315,3869,8356
1280,9723,762
7393,2820,1857
8516,355,3459
8083,1824,6022
5368,7821,8932
5843,829,3489
7292,7506,4764
5850,1343,8495
1803,6373,879
3537,7922,7373
7938,3503,6703
2194,457,8719
2435,1903,324
332,7037,9263
1428,3502,6176
4381,7759,3889
5631,7814,3521
8431,8307,5652
4148,2932,8263
9720,5166,4663
8403,9469,1875
6054,2041,7773
583,714,1837
5188,7760,5119
8765,3299,3698
772,5683,664
5838,4574,7754
4641,6474,499
2557,8525,1089
6066,913,6545
1647,1614,5776
5896,5446,3615
5951,4549,628
7973,9776,4863
4393,6793,9878
3695,8378,3509
2856,5867,182
5203,345,5370
7006,5147,555
4757,6580,3297
64,9346,9508
9695,8179,3303
2307,1611,8620
1175,5521,7230
7537,9591,607
3218,6229,6339
2290,7119,30
4763,7807,9791
7193,2285,3065
7073,2713,7199
6186,3518,1752
1304,5672,4783
879,2781,1317
5464,5373,7766
1409,8449,2920
6345,6763,8007
7449,5893,4076
5133,5065,5990
2754,3874,8038
4735,418,4402
1123,1636,7367
4185,1696,9486
3412,9761,771
9719,7600,4362
947,9043,8887
4416,773,6836
124,2706,9702
8868,959,4293
7588,8408,9821
6500,4739,153
2387,4041,1991
2626,1221,8004
6562,3794,8553
9476,6520,5131
6758,4524,6166
2007,5683,887
814,7990,1109
7531,5144,9400
861,5711,8989
4302,5420,7346
6001,7933,5195
2918,3647,4651
7527,8628,1307
1869,6685,6265
8884,5971,6111
826,8528,5847
7597,3878,9859
1450,1142,6472
9314,4948,9794
2719,8668,7128
5940,1027,4596
6282,3383,5480
9729,3333,2948
1495,6292,9737
7692,2142,7476
147,439,662
8722,9612,5947
2887,4563,1463
3351,9878,882
9600,8113,4504
9417,3940,2444
6822,699,3798
1935,3565,5511
6287,4703,4754
7235,7315,2645
5072,3097,5920
3682,3122,2918
9966,811,5887
3191,6657,7823
1412,429,5922
6084,4564,6119
4534,2869,5284
6367,789,8466
660,2626,796
8760,3957,1400
7531,1250,5651
1409,7376,6221
9922,5884,9947
6182,7003,6520
9640,7827,6007
1588,7655,8890
6031,8684,2022
3510,8133,9927
2072,3186,5003
3702,5728,7811
665,3403,6747
5982,6284,8355
1824,1344,283
667,1324,3647
5956,9132,5391
3837,7297,3347
8796,4967,3679
8578,3357,744
7468,4462,1678
2474,9227,1077
7540,8092,4527
474,5577,3532
4014,1815,6812
7314,5393,9105
1209,7408,2068
3091,3927,1767
3104,3669,8138
9482,8776,689
4831,8514,6598
1907,6883,7771
5618,2986,8944
2741,6823,6265
2380,8626,2029
7972,1204,6730
5743,2417,6566
7036,7078,3089
2862,6832,1483
9940,4505,3281
6013,5250,7222
4678,5394,4740
3842,8070,6833
8420,6769,9687
9141,5492,1155
2712,9,647
2366,4154,7763
4793,8670,9403
4684,5046,6669
3783,3449,7198
8519,1592,7593
5381,9440,4494
7744,6243,7459
8037,5469,2697
9246,8235,8621
1130,5653,8539
1487,6743,7701
7315,1747,1379
1150,5904,3210
1857,9875,4153
5472,1057,5073
1437,2931,93
2905,7570,4900
820,402,4828
5853,641,6008
2052,4018,8141
7888,5003,7891
3272,6592,573
656,3855,7688
9937,4996,4777
2931,4959,7287
3001,176,5268
5499,6151,4430
4895,7703,6392
2832,7573,7921
7217,6157,1431
783,6803,708
3571,980,489
7798,903,4819
4737,60,7804
5679,5163,7402
9325,3005,1159
6341,364,1771
8910,8740,3950
6553,3033,9412
8813,2243,3329
6881,9500,986
4148,7999,8209
7347,4474,5082
737,6720,8184
5051,8500,4803
5393,1680,6109
763,6989,6659
933,5146,3097
7061,7421,4082
1830,2409,5067
3894,457,3662
657,3617,2059
4338,6875,1306
2548,7218,8722
4634,1982,2211
2317,4657,6616
7887,3604,8925
9883,9583,1364
2260,6899,1322
2933,673,9978
5340,9652,2871
5840,7520,308
5428,5921,3954
62,5266,4643
3787,1941,2027
58,1059,5393
9951,278,9876
5782,3255,3864
4844,3550,7232
2725,7367,4528
2977,1477,5132
5407,9035,6493
9223,2994,5100
2585,9620,9533
5521,1017,7791
2520,2576,6459
9927,8465,5420
9725,3208,9072
4970,3581,5462
8603,5052,2377
7302,7316,9585
853,4551,6729
7919,547,1128
9671,7144,551
5465,847,4162
3474,9748,9238
4181,2015,3160
9124,7510,5569
4871,7372,844
8069,894,5873
8593,5664,4099
4660,6460,1390
3432,1236,4588
1734,8646,3674
9143,544,5701
7193,7495,6465
3704,8894,8604
319,6732,7486
4282,66,3383
4361,3097,3517
9814,8816,4765
7715,8865,3434
4934,1772,3408
1802,4831,4714
6375,8782,597
9081,8829,9432
561,2765,9630
8384,97,1782
2210,7515,9102
7408,2672,2668
1351,3030,5881
5700,2919,1913
55,1515,4053
5096,6850,8517
100,1102,3872
9482,6755,2743
2669,8245,8478
9036,671,839
7502,3762,2371
1478,5003,4393
3887,347,8971
8329,3435,5021
533,1819,7827
7963,7646,4413
2816,9652,3015
3114,2570,1175
2401,8667,5947
345,6803,1350
2763,8163,6411
5537,5173,2795
9301,9962,1566
3419,2263,5494
6193,2511,7617
5176,3556,9744
5755,1146,453
9310,5524,4660
6918,9084,8758
4657,2563,8146
2266,7381,8807
860,8045,9060
3979,8190,5654
9714,7454,8958
6506,9135,5563
2853,1633,1226
4499,2227,8622
1404,5101,7320
2254,6531,9922
588,341,7679
8410,2126,359
6670,7372,9951
3874,535,3685
9615,8815,6056
7293,7186,6991
4912,7945,2707
4671,2561,389
7592,3664,4380
8311,6107,535
1487,6434,6287
4649,1977,7326
8822,840,222
6250,3740,8030
726,6637,8718
6249,2251,9089
2249,4745,1855
1358,6568,2210
1359,555,3470
3150,1595,6254
4903,6187,8836
2698,5278,1001
3411,8531,7484
394,2003,8076
2340,4387,1752
8763,8915,3031
9653,4068,6608
500,4104,5369
7178,5211,2309
8675,5988,9172
8230,3129,157
4332,3220,5027
5121,7620,2335
3199,8535,6150
4065,6500,9506
5746,4005,1169
5,2230,9911
6937,284,4414
6774,928,1997
9205,2081,1280
6857,1469,979
794,7885,3016
9947,1490,3590
1091,5945,6818
5313,1250,1427
9817,6245,7696
6814,9519,4717
9659,4188,9913
1869,4339,5556
4000,2081,6985
100,7427,8882
3649,4760,957
4868,8338,2092
1365,4021,3276
2389,8828,1134
6677,7059,8664
5270,1619,5188
9155,237,8715
4615,3911,5455
3861,5327,3717
9175,2619,9093
2898,9045,9001
1342,3871,6992
2373,8449,6526
8129,8165,1408
4225,5037,8068
9058,4423,5067
2883,3567,4484
8141,7133,7346
6737,9037,9181
5458,6766,9802
148,9089,5872
21,5792,7906
3913,8293,8302
5704,3035,5377
3719,9690,8426
4998,451,2251
3851,5885,5223
7793,3023,9317
5208,4626,4105
506,1154,1961
1697,9752,7907
2579,1436,5730
4,1047,2743
4987,4803,6851
2232,391,5330
4901,9480,9841
9057,1995,3322
6416,7078,6244
4783,807,3475
3856,915,3454
8628,3101,9471
3100,3519,4991
6479,3447,9711
7187,6109,4523
7937,8442,2025
3102,5044,3942
2180,8897,8529
8071,675,3485
7068,1657,9851
4125,6467,7033
3194,5163,7719
776,6066,1922
8536,8762,3437
9674,1197,7352
7945,5302,2011
5147,6880,1553
7799,3610,7953
3312,6652,7263
9631,3503,1700
7487,9925,3321
1318,7972,1366
2544,1605,2900
9192,2694,1588
1653,7657,3644
8104,4035,9764
3876,7927,2866
4207,2030,5881
5779,8202,8630
7556,1718,9636
8291,5469,7113
4830,3454,3829
5602,675,770
4890,1851,1655
4461,1475,2990
8209,5952,7707
5675,3544,59
808,6210,815
1569,3917,6354
5898,5775,7769
8138,6416,2395
1024,2207,9741
3131,9073,9642
7818,427,4155
1483,8540,8028
9554,4129,4481
8050,8049,2125
6663,8746,9421
6673,1438,1315
7194,321,6304
1963,1247,9513
1994,4762,4957
3930,9532,8806
8384,971,4445
2461,8782,8030
5648,9344,5589
6845,7305,2277
3308,987,4928
8554,6739,3819
4883,6573,2947
7918,9174,6759
8056,939,8930
4349,8275,842
8172,1788,6878
5769,2270,5179
6294,4182,9596
7153,1547,7336
8011,8433,6473
1694,1974,8253
2891,693,1180
8000,1760,3364
3334,9432,2015
5818,6180,1180
2202,1024,915
2704,7837,2961
5337,2570,8849
7857,7814,5926
5891,8924,2316
9795,1921,9378
2444,5418,8959
7911,4193,2435
7319,906,6258
2257,5528,430
2720,1048,1106
3063,7223,2959
6843,3290,3883
5468,6892,6579
469,4122,3371
364,5080,5698
3647,8645,9087
707,6386,3850
5225,1639,1954
1842,3578,6184
8769,2452,4648
7028,4286,5557
4043,5040,9538
1983,1846,1871
9660,4387,4471
2348,8565,4242
4501,7863,2308
7139,400,5730
2932,3821,2088
9872,8105,3169
4959,587,6045
2143,332,2476
3230,2256,885
6293,4533,288
4894,7955,9600
7611,5857,1164
7348,8510,8551
1127,9588,3326
6803,9489,5315
5325,251,1255
8003,162,8546
8327,5458,8556
9057,3792,5854
3569,8794,5843
4254,3370,5603
9609,9321,3947
7797,2012,7520
1646,8112,2541
1868,34,572
9790,1924,2003
9450,5979,6055
9794,5286,4108
3563,869,640
4170,1910,4773
6793,4212,144
6771,7809,6235
1108,6667,6981
7016,4113,8514
9404,2404,9065
5175,1883,6444
4086,9656,2370
7649,1308,5916
2916,6780,6569
3375,4831,6520
5076,8148,1646
9315,128,4619
551,3506,6788
1558,1006,2683
6025,6590,2035
3680,4429,2526
7817,1611,5242
2811,7725,7037
7213,2839,8459
1695,5465,6665
5404,1998,1897
1025,5683,2694
6900,8081,5498
9167,6935,6828
8768,7088,7326
7511,9296,4711
1092,9199,8538
64,4665,1213
6467,3738,6086
8518,944,1611
4444,595,4322
5837,8500,9920
4398,8912,8762
1725,1812,7793
2586,3876,1836
